"Mod name","Registry name","Item ID","Display name","Tags"
"Chipped","chipped:m_sign_stripped_mangrove_log",7274,"M Sign Stripped Mangrove Log","chipped:stripped_mangrove_log"
"Chipped","chipped:m_sign_stripped_oak_log",7292,"M Sign Stripped Oak Log","chipped:stripped_oak_log"
"Chipped","chipped:m_sign_stripped_spruce_log",7309,"M Sign Stripped Spruce Log","chipped:stripped_spruce_log"
"Chipped","chipped:m_sign_stripped_warped_stem",7326,"M Sign Stripped Warped Stem","chipped:stripped_warped_stem"
"Chipped","chipped:magenta_concrete_bricks",11529,"Magenta Concrete Bricks","chipped:magenta_concrete"
"Chipped","chipped:magenta_concrete_panel",11537,"Magenta Concrete Panel","chipped:magenta_concrete"
"Chipped","chipped:magenta_concrete_pillar",11542,"Magenta Concrete Pillar","chipped:magenta_concrete"
"Chipped","chipped:magenta_concrete_tiles",11530,"Magenta Concrete Tiles","chipped:magenta_concrete"
"Chipped","chipped:magenta_flower_acacia_leaves",6117,"Magenta Flower Acacia Leaves","minecraft:completes_find_tree_tutorial, minecraft:leaves, chipped:acacia_leaves"
"Chipped","chipped:magenta_flower_birch_leaves",6128,"Magenta Flower Birch Leaves","minecraft:completes_find_tree_tutorial, minecraft:leaves, chipped:birch_leaves"
"Chipped","chipped:magenta_flower_dark_oak_leaves",6139,"Magenta Flower Dark Oak Leaves","minecraft:completes_find_tree_tutorial, minecraft:leaves, chipped:dark_oak_leaves"
"Chipped","chipped:magenta_flower_jungle_leaves",6150,"Magenta Flower Jungle Leaves","chipped:jungle_leaves, minecraft:completes_find_tree_tutorial, minecraft:leaves"
"Chipped","chipped:magenta_flower_oak_leaves",6168,"Magenta Flower Oak Leaves","minecraft:completes_find_tree_tutorial, minecraft:leaves, chipped:oak_leaves"
"Chipped","chipped:magenta_flower_spruce_leaves",6179,"Magenta Flower Spruce Leaves","minecraft:completes_find_tree_tutorial, minecraft:leaves, chipped:spruce_leaves"
"Chipped","chipped:magenta_glazed_terracotta_pillar_sides",11272,"Magenta Glazed Terracotta Pillar Sides","chipped:magenta_glazed_terracotta"
"Chipped","chipped:magenta_glazed_terracotta_pillar_top",11273,"Magenta Glazed Terracotta Pillar Top","chipped:magenta_glazed_terracotta"
"Chipped","chipped:magenta_glazed_terracotta_smooth_tiles",11274,"Magenta Glazed Terracotta Smooth Tiles","chipped:magenta_glazed_terracotta"
"Chipped","chipped:magenta_glazed_terracotta_tiles",11275,"Magenta Glazed Terracotta Tiles","chipped:magenta_glazed_terracotta"
"Chipped","chipped:magenta_terracotta_bricks",11054,"Magenta Terracotta Bricks","chipped:magenta_terracotta"
"Chipped","chipped:magenta_terracotta_column",11063,"Magenta Terracotta Column","chipped:magenta_terracotta"
"Chipped","chipped:magenta_terracotta_pillar",11064,"Magenta Terracotta Pillar","chipped:magenta_terracotta"
"Chipped","chipped:magenta_terracotta_tile",11055,"Magenta Terracotta Tile","chipped:magenta_terracotta"
"Chipped","chipped:magenta_terracotta_tiles",11056,"Magenta Terracotta Tiles","chipped:magenta_terracotta"
"Chipped","chipped:magma_block_bricks",9706,"Magma Block Bricks","chipped:magma_block"
"Chipped","chipped:magma_block_mini_tiles",9707,"Magma Block Mini Tiles","chipped:magma_block"
"Chipped","chipped:magma_block_pillar",9708,"Magma Block Pillar","chipped:magma_block"
"Chipped","chipped:magma_block_pillar_top",9709,"Magma Block Pillar Top","chipped:magma_block"
"Chipped","chipped:magma_block_scales",9710,"Magma Block Scales","chipped:magma_block"
"Chipped","chipped:mangled_warped_roots",6395,"Mangled Warped Roots","chipped:warped_roots"
"Chipped","chipped:mangrove_brick_barrel",7131,"Mangrove Brick Barrel","chipped:barrel"
"Chipped","chipped:mangrove_crate",7132,"Mangrove Crate","chipped:barrel"
"Chipped","chipped:mangrove_planks_mosaic",6732,"Mangrove Planks Mosaic","minecraft:planks, chipped:mangrove_planks"
"Chipped","chipped:mangrove_planks_panel",6772,"Mangrove Planks Panel","minecraft:planks, chipped:mangrove_planks"
"Chipped","chipped:mangrove_planks_shavings",6733,"Mangrove Planks Shavings","minecraft:planks, chipped:mangrove_planks"
"Chipped","chipped:mangrove_tile_barrel",7133,"Mangrove Tile Barrel","chipped:barrel"
"Chipped","chipped:mason_table",5087,"Mason Table",""
"Chipped","chipped:massive_amethyst_block_bricks",5155,"Massive Amethyst Block Bricks","chipped:amethyst_block"
"Chipped","chipped:massive_ancient_debris_bricks",8923,"Massive Ancient Debris Bricks","chipped:ancient_debris"
"Chipped","chipped:massive_andesite_bricks",8989,"Massive Andesite Bricks","chipped:andesite"
"Chipped","chipped:massive_basalt_bricks",9053,"Massive Basalt Bricks","chipped:basalt"
"Chipped","chipped:massive_blackstone_bricks",9115,"Massive Blackstone Bricks","chipped:blackstone"
"Chipped","chipped:massive_blue_ice_bricks",5624,"Massive Blue Ice Bricks","chipped:blue_ice"
"Chipped","chipped:massive_borderless_bricks_bricks",11798,"Massive Borderless Bricks Bricks","chipped:borderless_bricks"
"Chipped","chipped:massive_bricks_bricks",11733,"Massive Bricks Bricks","chipped:bricks"
"Chipped","chipped:massive_calcite_bricks",9182,"Massive Calcite Bricks","chipped:calcite"
"Chipped","chipped:massive_clay_bricks",5953,"Massive Clay Bricks","chipped:clay"
"Chipped","chipped:massive_coal_block_bricks",5221,"Massive Coal Block Bricks","chipped:coal_block"
"Chipped","chipped:massive_cobblestone_bricks",9248,"Massive Cobblestone Bricks","chipped:cobblestone"
"Chipped","chipped:massive_crying_obsidian_bricks",5287,"Massive Crying Obsidian Bricks","chipped:crying_obsidian"
"Chipped","chipped:massive_dark_prismarine_bricks",9313,"Massive Dark Prismarine Bricks","chipped:dark_prismarine"
"Chipped","chipped:massive_deepslate_bricks",9372,"Massive Deepslate Bricks","chipped:deepslate"
"Chipped","chipped:massive_diorite_bricks",9438,"Massive Diorite Bricks","chipped:diorite"
"Chipped","chipped:massive_dirt_bricks",5690,"Massive Dirt Bricks","minecraft:dirt, chipped:dirt"
"Chipped","chipped:massive_dripstone_block_bricks",9504,"Massive Dripstone Block Bricks","chipped:dripstone_block"
"Chipped","chipped:massive_end_stone_bricks",9570,"Massive End Stone Bricks","chipped:end_stone"
"Chipped","chipped:massive_gilded_blackstone_bricks",9635,"Massive Gilded Blackstone Bricks","chipped:gilded_blackstone"
"Chipped","chipped:massive_granite_bricks",9705,"Massive Granite Bricks","chipped:granite"
"Chipped","chipped:massive_ice_bricks",5756,"Massive Ice Bricks","chipped:ice"
"Chipped","chipped:massive_lapis_block_bricks",5427,"Massive Lapis Block Bricks","chipped:lapis_block"
"Chipped","chipped:massive_lodestone_bricks",5361,"Massive Lodestone Bricks","chipped:lodestone"
"Chipped","chipped:massive_magma_block_bricks",9771,"Massive Magma Block Bricks","chipped:magma_block"
"Chipped","chipped:massive_mossy_cobblestone_bricks",9837,"Massive Mossy Cobblestone Bricks","chipped:mossy_cobblestone"
"Chipped","chipped:massive_mossy_stone_bricks_bricks",9902,"Massive Mossy Stone Bricks Bricks","chipped:mossy_stone_bricks"
"Chipped","chipped:massive_mud_bricks",6028,"Massive Mud Bricks","chipped:mud"
"Chipped","chipped:massive_mud_bricks_bricks",11873,"Massive Mud Bricks Bricks","chipped:mud_bricks"
"Chipped","chipped:massive_nether_bricks_bricks",9968,"Massive Nether Bricks Bricks","chipped:nether_bricks"
"Chipped","chipped:massive_netherrack_bricks",10034,"Massive Netherrack Bricks","chipped:netherrack"
"Chipped","chipped:massive_obsidian_bricks",10100,"Massive Obsidian Bricks","chipped:obsidian"
"Chipped","chipped:massive_packed_ice_bricks",5822,"Massive Packed Ice Bricks","chipped:packed_ice"
"Chipped","chipped:massive_packed_mud_bricks",6106,"Massive Packed Mud Bricks","chipped:packed_mud"
"Chipped","chipped:massive_prismarine_bricks",10165,"Massive Prismarine Bricks","chipped:prismarine"
"Chipped","chipped:massive_purpur_block_bricks",10231,"Massive Purpur Block Bricks","chipped:purpur_block"
"Chipped","chipped:massive_quartz_block_bricks",10293,"Massive Quartz Block Bricks","chipped:quartz_block"
"Chipped","chipped:massive_raw_copper_block_bricks",10359,"Massive Raw Copper Block Bricks","chipped:raw_copper_block"
"Chipped","chipped:massive_raw_gold_block_bricks",10425,"Massive Raw Gold Block Bricks","chipped:raw_gold_block"
"Chipped","chipped:massive_raw_iron_block_bricks",10491,"Massive Raw Iron Block Bricks","chipped:raw_iron_block"
"Chipped","chipped:massive_red_nether_bricks_bricks",10557,"Massive Red Nether Bricks Bricks","chipped:red_nether_bricks"
"Chipped","chipped:massive_red_sandstone_bricks",10623,"Massive Red Sandstone Bricks","chipped:red_sandstone"
"Chipped","chipped:massive_redstone_block_bricks",12011,"Massive Redstone Block Bricks","chipped:redstone_block"
"Chipped","chipped:massive_sandstone_bricks",10689,"Massive Sandstone Bricks","chipped:sandstone"
"Chipped","chipped:massive_smooth_stone_bricks",10817,"Massive Smooth Stone Bricks","chipped:smooth_stone"
"Chipped","chipped:massive_snow_block_bricks",5888,"Massive Snow Block Bricks","chipped:snow_block"
"Chipped","chipped:massive_stone_bricks",10751,"Massive Stone Bricks","chipped:stone"
"Chipped","chipped:massive_tuff_bricks",10883,"Massive Tuff Bricks","chipped:tuff"
"Chipped","chipped:meming_soul_sand",6371,"Meming Soul Sand","chipped:soul_sand, minecraft:soul_fire_base_blocks"
"Chipped","chipped:meshed_acacia_trapdoor",7584,"Meshed Acacia Trapdoor","chipped:acacia_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_bamboo_trapdoor",7804,"Meshed Bamboo Trapdoor","chipped:bamboo_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_birch_trapdoor",7607,"Meshed Birch Trapdoor","chipped:birch_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_cherry_trapdoor",7782,"Meshed Cherry Trapdoor","chipped:cherry_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_crimson_trapdoor",7740,"Meshed Crimson Trapdoor","chipped:crimson_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_dark_oak_trapdoor",7630,"Meshed Dark Oak Trapdoor","chipped:dark_oak_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_jungle_trapdoor",7652,"Meshed Jungle Trapdoor","chipped:jungle_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_mangrove_trapdoor",7673,"Meshed Mangrove Trapdoor","chipped:mangrove_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_oak_trapdoor",7695,"Meshed Oak Trapdoor","chipped:oak_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_spruce_trapdoor",7717,"Meshed Spruce Trapdoor","chipped:spruce_trapdoor, minecraft:trapdoors"
"Chipped","chipped:meshed_warped_trapdoor",7760,"Meshed Warped Trapdoor","minecraft:trapdoors, chipped:warped_trapdoor"
"Chipped","chipped:metal_barrel",7134,"Metal Barrel","chipped:barrel"
"Chipped","chipped:metal_ladder",7188,"Metal Ladder","chipped:ladder"
"Chipped","chipped:micro_brown_mushroom",6261,"Micro Brown Mushroom","chipped:brown_mushroom"
"Chipped","chipped:micro_crimson_fungus",6559,"Micro Crimson Fungus","chipped:crimson_fungus"
"Chipped","chipped:micro_lily_pads",6428,"Micro Lily Pads","chipped:lily_pad"
"Chipped","chipped:micro_red_mushroom",6275,"Micro Red Mushroom","chipped:red_mushroom"
"Chipped","chipped:micro_warped_fungus",6572,"Micro Warped Fungus","chipped:warped_fungus"
"Chipped","chipped:mini_brown_mushroom",6262,"Mini Brown Mushroom","chipped:brown_mushroom"
"Chipped","chipped:mini_crimson_fungus",6560,"Mini Crimson Fungus","chipped:crimson_fungus"
"Chipped","chipped:mini_red_mushroom",6276,"Mini Red Mushroom","chipped:red_mushroom"
"Chipped","chipped:mini_tiled_mud",5984,"Mini Tiled Mud","chipped:mud"
"Chipped","chipped:mini_tiled_mud_bricks",11829,"Mini Tiled Mud Bricks","chipped:mud_bricks"
"Chipped","chipped:mini_tiled_packed_mud",6062,"Mini Tiled Packed Mud","chipped:packed_mud"
"Chipped","chipped:mini_warped_fungus",6573,"Mini Warped Fungus","chipped:warped_fungus"
"Chipped","chipped:minimized_black_glazed_terracotta",11179,"Minimized Black Glazed Terracotta","chipped:black_glazed_terracotta"
"Chipped","chipped:minimized_blue_glazed_terracotta",11190,"Minimized Blue Glazed Terracotta","chipped:blue_glazed_terracotta"
"Chipped","chipped:minimized_brown_glazed_terracotta",11201,"Minimized Brown Glazed Terracotta","chipped:brown_glazed_terracotta"
"Chipped","chipped:minimized_cyan_glazed_terracotta",11212,"Minimized Cyan Glazed Terracotta","chipped:cyan_glazed_terracotta"
"Chipped","chipped:minimized_gray_glazed_terracotta",11223,"Minimized Gray Glazed Terracotta","chipped:gray_glazed_terracotta"
"Chipped","chipped:minimized_green_glazed_terracotta",11234,"Minimized Green Glazed Terracotta","chipped:green_glazed_terracotta"
"Chipped","chipped:minimized_light_blue_glazed_terracotta",11245,"Minimized Light Blue Glazed Terracotta","chipped:light_blue_glazed_terracotta"
"Chipped","chipped:minimized_light_gray_glazed_terracotta",11256,"Minimized Light Gray Glazed Terracotta","chipped:light_gray_glazed_terracotta"
"Chipped","chipped:minimized_lime_glazed_terracotta",11267,"Minimized Lime Glazed Terracotta","chipped:lime_glazed_terracotta"
"Chipped","chipped:minimized_magenta_glazed_terracotta",11278,"Minimized Magenta Glazed Terracotta","chipped:magenta_glazed_terracotta"
"Chipped","chipped:minimized_orange_glazed_terracotta",11289,"Minimized Orange Glazed Terracotta","chipped:orange_glazed_terracotta"
"Chipped","chipped:minimized_pink_glazed_terracotta",11300,"Minimized Pink Glazed Terracotta","chipped:pink_glazed_terracotta"
"Chipped","chipped:minimized_purple_glazed_terracotta",11311,"Minimized Purple Glazed Terracotta","chipped:purple_glazed_terracotta"
"Chipped","chipped:minimized_red_glazed_terracotta",11322,"Minimized Red Glazed Terracotta","chipped:red_glazed_terracotta"
"Chipped","chipped:minimized_white_glazed_terracotta",11333,"Minimized White Glazed Terracotta","chipped:white_glazed_terracotta"
"Chipped","chipped:minimized_yellow_glazed_terracotta",11344,"Minimized Yellow Glazed Terracotta","chipped:yellow_glazed_terracotta"
"Chipped","chipped:mixed_acacia_log",7009,"Mixed Acacia Log","chipped:acacia_log"
"Chipped","chipped:mixed_birch_log",7020,"Mixed Birch Log","chipped:birch_log"
"Chipped","chipped:mixed_cherry_log",7110,"Mixed Cherry Log","chipped:cherry_log"
"Chipped","chipped:mixed_crimson_stem",7088,"Mixed Crimson Stem","chipped:crimson_stem"
"Chipped","chipped:mixed_cubed_oak_bookshelf",7168,"Mixed Cubed Oak Bookshelf","chipped:bookshelf"
"Chipped","chipped:mixed_dark_oak_log",7031,"Mixed Dark Oak Log","chipped:dark_oak_log"
"Chipped","chipped:mixed_jungle_log",7042,"Mixed Jungle Log","chipped:jungle_log"
"Chipped","chipped:mixed_mangrove_log",7053,"Mixed Mangrove Log","chipped:mangrove_log"
"Chipped","chipped:mixed_oak_bookshelf",7169,"Mixed Oak Bookshelf","chipped:bookshelf"
"Chipped","chipped:mixed_oak_large_bookshelf",7170,"Mixed Oak Large Bookshelf","chipped:bookshelf"
"Chipped","chipped:mixed_oak_log",7064,"Mixed Oak Log","chipped:oak_log"
"Chipped","chipped:mixed_spruce_log",7075,"Mixed Spruce Log","chipped:spruce_log"
"Chipped","chipped:mosaic_black_concrete",11353,"Mosaic Black Concrete","chipped:black_concrete"
"Chipped","chipped:mosaic_blue_concrete",11373,"Mosaic Blue Concrete","chipped:blue_concrete"
"Chipped","chipped:mosaic_brown_concrete",11393,"Mosaic Brown Concrete","chipped:brown_concrete"
"Chipped","chipped:mosaic_cyan_concrete",11413,"Mosaic Cyan Concrete","chipped:cyan_concrete"
"Chipped","chipped:mosaic_gray_concrete",11433,"Mosaic Gray Concrete","chipped:gray_concrete"
"Chipped","chipped:mosaic_green_concrete",11453,"Mosaic Green Concrete","chipped:green_concrete"
"Chipped","chipped:mosaic_light_blue_concrete",11473,"Mosaic Light Blue Concrete","chipped:light_blue_concrete"
"Chipped","chipped:mosaic_light_gray_concrete",11493,"Mosaic Light Gray Concrete","chipped:light_gray_concrete"
"Chipped","chipped:mosaic_lime_concrete",11513,"Mosaic Lime Concrete","chipped:lime_concrete"
"Chipped","chipped:mosaic_magenta_concrete",11533,"Mosaic Magenta Concrete","chipped:magenta_concrete"
"Chipped","chipped:mosaic_orange_concrete",11553,"Mosaic Orange Concrete","chipped:orange_concrete"
"Chipped","chipped:mosaic_pink_concrete",11573,"Mosaic Pink Concrete","chipped:pink_concrete"
"Chipped","chipped:mosaic_purple_concrete",11593,"Mosaic Purple Concrete","chipped:purple_concrete"
"Chipped","chipped:mosaic_red_concrete",11613,"Mosaic Red Concrete","chipped:red_concrete"
"Chipped","chipped:mosaic_white_concrete",11633,"Mosaic White Concrete","chipped:white_concrete"
"Chipped","chipped:mosaic_yellow_concrete",11653,"Mosaic Yellow Concrete","chipped:yellow_concrete"
"Chipped","chipped:mossy_cobblestone_bricks",9772,"Mossy Cobblestone Bricks","chipped:mossy_cobblestone"
"Chipped","chipped:mossy_cobblestone_mini_tiles",9773,"Mossy Cobblestone Mini Tiles","chipped:mossy_cobblestone"
"Chipped","chipped:mossy_cobblestone_pillar",9774,"Mossy Cobblestone Pillar","chipped:mossy_cobblestone"
"Chipped","chipped:mossy_cobblestone_pillar_top",9775,"Mossy Cobblestone Pillar Top","chipped:mossy_cobblestone"
"Chipped","chipped:mossy_cobblestone_scales",9776,"Mossy Cobblestone Scales","chipped:mossy_cobblestone"
"Chipped","chipped:mossy_dried_kelp_block",6406,"Mossy Dried Kelp Block","chipped:dried_kelp_block"
"Chipped","chipped:mossy_ladder",7189,"Mossy Ladder","chipped:ladder"
"Chipped","chipped:mossy_stone_bricks_mini_tiles",9838,"Mossy Stone Bricks Mini Tiles","chipped:mossy_stone_bricks"
"Chipped","chipped:mossy_stone_bricks_pillar",9839,"Mossy Stone Bricks Pillar","chipped:mossy_stone_bricks"
"Chipped","chipped:mossy_stone_bricks_pillar_top",9840,"Mossy Stone Bricks Pillar Top","chipped:mossy_stone_bricks"
"Chipped","chipped:mossy_stone_bricks_scales",9841,"Mossy Stone Bricks Scales","chipped:mossy_stone_bricks"
"Chipped","chipped:mud_bricks",5954,"Mud Bricks","chipped:mud"
"Chipped","chipped:mud_bricks_bricks",11799,"Mud Bricks Bricks","chipped:mud_bricks"
"Chipped","chipped:mud_bricks_pillar",11800,"Mud Bricks Pillar","chipped:mud_bricks"
"Chipped","chipped:mud_bricks_pillar_top",11801,"Mud Bricks Pillar Top","chipped:mud_bricks"
"Chipped","chipped:mud_bricks_scales",11802,"Mud Bricks Scales","chipped:mud_bricks"
"Chipped","chipped:mud_pillar",5955,"Mud Pillar","chipped:mud"
"Chipped","chipped:mud_pillar_top",5956,"Mud Pillar Top","chipped:mud"
"Chipped","chipped:mud_scales",5957,"Mud Scales","chipped:mud"
"Chipped","chipped:muddy_mangrove_roots",6159,"Muddy Mangrove Roots","chipped:mangrove_roots"
"Chipped","chipped:mushroom_barrel",7135,"Mushroom Barrel","chipped:barrel"
"Chipped","chipped:nailed_acacia_log",7010,"Nailed Acacia Log","chipped:acacia_log"
"Chipped","chipped:nailed_acacia_planks",6597,"Nailed Acacia Planks","chipped:acacia_planks, minecraft:planks"
"Chipped","chipped:nailed_birch_log",7021,"Nailed Birch Log","chipped:birch_log"
"Chipped","chipped:nailed_birch_planks",6635,"Nailed Birch Planks","minecraft:planks, chipped:birch_planks"
"Chipped","chipped:nailed_cherry_log",7111,"Nailed Cherry Log","chipped:cherry_log"
"Chipped","chipped:nailed_cherry_planks",6944,"Nailed Cherry Planks","minecraft:planks, chipped:cherry_planks"
"Chipped","chipped:nailed_crimson_planks",6868,"Nailed Crimson Planks","chipped:crimson_planks, minecraft:non_flammable_wood, minecraft:planks"
"Chipped","chipped:nailed_crimson_stem",7089,"Nailed Crimson Stem","chipped:crimson_stem"
"Chipped","chipped:nailed_dark_oak_log",7032,"Nailed Dark Oak Log","chipped:dark_oak_log"
"Chipped","chipped:nailed_dark_oak_planks",6673,"Nailed Dark Oak Planks","minecraft:planks, chipped:dark_oak_planks"
"Chipped","chipped:nailed_jungle_log",7043,"Nailed Jungle Log","chipped:jungle_log"
"Chipped","chipped:nailed_jungle_planks",6711,"Nailed Jungle Planks","minecraft:planks, chipped:jungle_planks"
"Chipped","chipped:nailed_mangrove_log",7054,"Nailed Mangrove Log","chipped:mangrove_log"
"Chipped","chipped:nailed_mangrove_planks",6752,"Nailed Mangrove Planks","minecraft:planks, chipped:mangrove_planks"
"Chipped","chipped:nailed_oak_log",7065,"Nailed Oak Log","chipped:oak_log"
"Chipped","chipped:nailed_oak_planks",6792,"Nailed Oak Planks","minecraft:planks, chipped:oak_planks"
"Chipped","chipped:nailed_spruce_log",7076,"Nailed Spruce Log","chipped:spruce_log"
"Chipped","chipped:nailed_spruce_planks",6830,"Nailed Spruce Planks","minecraft:planks, chipped:spruce_planks"
"Chipped","chipped:nailed_warped_planks",6906,"Nailed Warped Planks","chipped:warped_planks, minecraft:non_flammable_wood, minecraft:planks"
"Chipped","chipped:nailed_warped_stem",7099,"Nailed Warped Stem","chipped:warped_stem"
"Chipped","chipped:natural_acacia_planks",6615,"Natural Acacia Planks","chipped:acacia_planks, minecraft:planks"
"Chipped","chipped:natural_bamboo_planks",7000,"Natural Bamboo Planks","minecraft:planks, chipped:bamboo_planks"
"Chipped","chipped:natural_birch_planks",6653,"Natural Birch Planks","minecraft:planks, chipped:birch_planks"
"Chipped","chipped:natural_cherry_planks",6962,"Natural Cherry Planks","minecraft:planks, chipped:cherry_planks"
"Chipped","chipped:natural_crimson_planks",6886,"Natural Crimson Planks","chipped:crimson_planks, minecraft:non_flammable_wood, minecraft:planks"
"Chipped","chipped:natural_dark_oak_planks",6691,"Natural Dark Oak Planks","minecraft:planks, chipped:dark_oak_planks"
"Chipped","chipped:natural_jungle_planks",6729,"Natural Jungle Planks","minecraft:planks, chipped:jungle_planks"
"Chipped","chipped:natural_mangrove_planks",6773,"Natural Mangrove Planks","minecraft:planks, chipped:mangrove_planks"
"Chipped","chipped:natural_oak_planks",6810,"Natural Oak Planks","minecraft:planks, chipped:oak_planks"
"Chipped","chipped:natural_spruce_planks",6848,"Natural Spruce Planks","minecraft:planks, chipped:spruce_planks"
"Chipped","chipped:natural_warped_planks",6924,"Natural Warped Planks","chipped:warped_planks, minecraft:non_flammable_wood, minecraft:planks"
"Chipped","chipped:nether_bricks_bricks",9903,"Nether Bricks Bricks","chipped:nether_bricks"
"Chipped","chipped:nether_bricks_mini_tiles",9904,"Nether Bricks Mini Tiles","chipped:nether_bricks"
"Chipped","chipped:nether_bricks_pillar",9905,"Nether Bricks Pillar","chipped:nether_bricks"
"Chipped","chipped:nether_bricks_pillar_top",9906,"Nether Bricks Pillar Top","chipped:nether_bricks"
"Chipped","chipped:nether_bricks_scales",9907,"Nether Bricks Scales","chipped:nether_bricks"
"Chipped","chipped:nether_carved_pumpkin",6493,"Nether Carved Pumpkin","chipped:carved_pumpkin"
"Chipped","chipped:nether_engraved_glowstone",5506,"Nether Engraved Glowstone","chipped:glowstone"
"Chipped","chipped:nether_jack_o_lantern",6515,"Nether Jack O Lantern","chipped:jack_o_lantern"
"Chipped","chipped:nether_pumpkin",6477,"Nether Pumpkin","chipped:pumpkin"
"Chipped","chipped:nether_sprouts_weeds",6445,"Nether Sprouts Weeds","chipped:nether_sprouts"
"Chipped","chipped:nether_vine",6534,"Nether Vine","chipped:vine"
"Chipped","chipped:netherite_block_panels",5476,"Netherite Block Panels","chipped:netherite_block"
"Chipped","chipped:netherite_safe",7136,"Netherite Safe","chipped:barrel"
"Chipped","chipped:netherrack_bricks",9969,"Netherrack Bricks","chipped:netherrack"
"Chipped","chipped:netherrack_mini_tiles",9970,"Netherrack Mini Tiles","chipped:netherrack"
"Chipped","chipped:netherrack_pillar",9971,"Netherrack Pillar","chipped:netherrack"
"Chipped","chipped:netherrack_pillar_top",9972,"Netherrack Pillar Top","chipped:netherrack"
"Chipped","chipped:netherrack_pointed_dripstone",11888,"Netherrack Pointed Dripstone","chipped:pointed_dripstone"
"Chipped","chipped:netherrack_scales",9973,"Netherrack Scales","chipped:netherrack"
"Chipped","chipped:netherwart_dried_kelp_block",6407,"Netherwart Dried Kelp Block","chipped:dried_kelp_block"
"Chipped","chipped:nice_redstone_lamp",11936,"Nice Redstone Lamp","chipped:redstone_lamp"
"Chipped","chipped:nice_white_redstone_lamp",11937,"Nice White Redstone Lamp","chipped:redstone_lamp"
"Chipped","chipped:oak_bared_glass",7833,"Oak Bared Glass","chipped:glass"
"Chipped","chipped:oak_bared_glass_pane",7854,"Oak Bared Glass Pane","chipped:glass_pane"
"Chipped","chipped:oak_barrel",7137,"Oak Barrel","chipped:barrel"
"Chipped","chipped:oak_bookshelf",7171,"Oak Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_bordered_glass",7834,"Oak Bordered Glass","chipped:glass"
"Chipped","chipped:oak_bordered_glass_pane",7855,"Oak Bordered Glass Pane","chipped:glass_pane"
"Chipped","chipped:oak_crate",7138,"Oak Crate","chipped:barrel"
"Chipped","chipped:oak_diamond_bordered_glass",7835,"Oak Diamond Bordered Glass","chipped:glass"
"Chipped","chipped:oak_diamond_bordered_glass_pane",7856,"Oak Diamond Bordered Glass Pane","chipped:glass_pane"
"Chipped","chipped:oak_empty_bookshelf",7172,"Oak Empty Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_horizontal_lined_glass",7836,"Oak Horizontal Lined Glass","chipped:glass"
"Chipped","chipped:oak_horizontal_lined_glass_pane",7857,"Oak Horizontal Lined Glass Pane","chipped:glass_pane"
"Chipped","chipped:oak_large_bookshelf",7173,"Oak Large Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_large_diamond_glass",7837,"Oak Large Diamond Glass","chipped:glass"
"Chipped","chipped:oak_large_diamond_glass_pane",7858,"Oak Large Diamond Glass Pane","chipped:glass_pane"
"Chipped","chipped:oak_lighted_bookshelf",7174,"Oak Lighted Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_lighted_large_bookshelf",7175,"Oak Lighted Large Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_line_bared_glass",7838,"Oak Line Bared Glass","chipped:glass"
"Chipped","chipped:oak_line_bared_glass_pane",7859,"Oak Line Bared Glass Pane","chipped:glass_pane"
"Chipped","chipped:oak_ornate_bared_glass",7839,"Oak Ornate Bared Glass","chipped:glass"
"Chipped","chipped:oak_ornate_bared_glass_pane",7860,"Oak Ornate Bared Glass Pane","chipped:glass_pane"
"Chipped","chipped:oak_planks_mosaic",6775,"Oak Planks Mosaic","minecraft:planks, chipped:oak_planks"
"Chipped","chipped:oak_planks_panel",6805,"Oak Planks Panel","minecraft:planks, chipped:oak_planks"
"Chipped","chipped:oak_planks_shavings",6776,"Oak Planks Shavings","minecraft:planks, chipped:oak_planks"
"Chipped","chipped:oak_snowflake_glass",7828,"Oak Snowflake Glass","chipped:glass"
"Chipped","chipped:oak_snowflake_glass_pane",7849,"Oak Snowflake Glass Pane","chipped:glass_pane"
"Chipped","chipped:oak_spaced_bookshelf",7176,"Oak Spaced Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_spaced_large_bookshelf",7177,"Oak Spaced Large Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_webbed_bookshelf",7178,"Oak Webbed Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_webbed_large_bookshelf",7179,"Oak Webbed Large Bookshelf","chipped:bookshelf"
"Chipped","chipped:oak_woven_glass",7840,"Oak Woven Glass","chipped:glass"
