"Mod name","Registry name","Item ID","Display name","Tags"
"Chipped","chipped:thin_nether_sprouts","chipped:thin_nether_sprouts","Thin Nether Sprouts","chipped:nether_sprouts, minecraft:sword_efficient"
"Chipped","chipped:thin_oak_planks","chipped:thin_oak_planks","Thin Oak Planks","via_romana:path_block, c:grass_soil, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:planks, chipped:oak_planks"
"Chipped","chipped:thin_spruce_planks","chipped:thin_spruce_planks","Thin Spruce Planks","via_romana:path_block, c:grass_soil, chipped:spruce_planks, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:planks"
"Chipped","chipped:thin_vine","chipped:thin_vine","Thin Vine","minecraft:replaceable_by_trees, minecraft:sword_efficient, chipped:vine, minecraft:fall_damage_resetting, minecraft:climbable"
"Chipped","chipped:thin_warped_planks","chipped:thin_warped_planks","Thin Warped Planks","via_romana:path_block, chipped:warped_planks, c:grass_soil, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:planks"
"Chipped","chipped:thorned_iron_bars","chipped:thorned_iron_bars","Thorned Iron Bars","chipped:iron_bars, c:mineable/hammer, minecraft:mineable/pickaxe, artifacts:mineable/digging_claws"
"Chipped","chipped:tied_bamboo_planks","chipped:tied_bamboo_planks","Tied Bamboo Planks","via_romana:path_block, chipped:bamboo_planks, c:grass_soil, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:planks"
"Chipped","chipped:tile_windowed_acacia_door","chipped:tile_windowed_acacia_door","Tile Windowed Acacia Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, chipped:acacia_door, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_bamboo_door","chipped:tile_windowed_bamboo_door","Tile Windowed Bamboo Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, chipped:bamboo_door, minecraft:doors, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_birch_door","chipped:tile_windowed_birch_door","Tile Windowed Birch Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, chipped:birch_door, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_cherry_door","chipped:tile_windowed_cherry_door","Tile Windowed Cherry Door","chipped:cherry_door, artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_crimson_door","chipped:tile_windowed_crimson_door","Tile Windowed Crimson Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, chipped:crimson_door, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_dark_oak_door","chipped:tile_windowed_dark_oak_door","Tile Windowed Dark Oak Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, chipped:dark_oak_door, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_jungle_door","chipped:tile_windowed_jungle_door","Tile Windowed Jungle Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, chipped:jungle_door, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_mangrove_door","chipped:tile_windowed_mangrove_door","Tile Windowed Mangrove Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, chipped:mangrove_door, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_oak_door","chipped:tile_windowed_oak_door","Tile Windowed Oak Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, chipped:oak_door, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_spruce_door","chipped:tile_windowed_spruce_door","Tile Windowed Spruce Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, chipped:spruce_door, minecraft:doors, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tile_windowed_warped_door","chipped:tile_windowed_warped_door","Tile Windowed Warped Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, chipped:warped_door, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tiled_acacia_door","chipped:tiled_acacia_door","Tiled Acacia Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, chipped:acacia_door, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tiled_acacia_planks","chipped:tiled_acacia_planks","Tiled Acacia Planks","via_romana:path_block, c:grass_soil, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:planks, chipped:acacia_planks"
"Chipped","chipped:tiled_amethyst_block","chipped:tiled_amethyst_block","Tiled Amethyst Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:amethyst_block"
"Chipped","chipped:tiled_amethyst_block_column","chipped:tiled_amethyst_block_column","Tiled Amethyst Block Column","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:amethyst_block"
"Chipped","chipped:tiled_ancient_debris","chipped:tiled_ancient_debris","Tiled Ancient Debris","chipped:ancient_debris, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_ancient_debris_column","chipped:tiled_ancient_debris_column","Tiled Ancient Debris Column","chipped:ancient_debris, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_andesite","chipped:tiled_andesite","Tiled Andesite","via_romana:path_block, chipped:andesite, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_andesite_column","chipped:tiled_andesite_column","Tiled Andesite Column","via_romana:path_block, chipped:andesite, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bamboo_door","chipped:tiled_bamboo_door","Tiled Bamboo Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, chipped:bamboo_door, minecraft:doors, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tiled_bamboo_planks","chipped:tiled_bamboo_planks","Tiled Bamboo Planks","via_romana:path_block, chipped:bamboo_planks, c:grass_soil, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:planks"
"Chipped","chipped:tiled_basalt","chipped:tiled_basalt","Tiled Basalt","via_romana:path_block, chipped:basalt, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_basalt_column","chipped:tiled_basalt_column","Tiled Basalt Column","via_romana:path_block, chipped:basalt, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_birch_door","chipped:tiled_birch_door","Tiled Birch Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, chipped:birch_door, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tiled_birch_planks","chipped:tiled_birch_planks","Tiled Birch Planks","via_romana:path_block, c:grass_soil, chipped:birch_planks, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:planks"
"Chipped","chipped:tiled_black_carpet","chipped:tiled_black_carpet","Tiled Black Carpet","chipped:black_carpet, minecraft:dampens_vibrations, minecraft:combination_step_sound_blocks, amendments:stairs_carpets, farmersdelight:mineable/knife, via_romana:path_block, fabric:mineable/shears, minecraft:wool_carpets"
"Chipped","chipped:tiled_black_stained_glass","chipped:tiled_black_stained_glass","Tiled Black Stained Glass","chipped:black_stained_glass, minecraft:impermeable, via_romana:path_block"
"Chipped","chipped:tiled_black_stained_glass_pane","chipped:tiled_black_stained_glass_pane","Tiled Black Stained Glass Pane","chipped:black_stained_glass_pane, diagonalwindows:non_diagonal_windows, via_romana:path_block"
"Chipped","chipped:tiled_black_wool","chipped:tiled_black_wool","Tiled Black Wool","fabric:mineable/shears, minecraft:wool, minecraft:occludes_vibration_signals, chipped:black_wool, minecraft:dampens_vibrations, farmersdelight:mineable/knife, via_romana:path_block"
"Chipped","chipped:tiled_blackstone","chipped:tiled_blackstone","Tiled Blackstone","via_romana:path_block, chipped:blackstone, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_blackstone_column","chipped:tiled_blackstone_column","Tiled Blackstone Column","via_romana:path_block, chipped:blackstone, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_blue_carpet","chipped:tiled_blue_carpet","Tiled Blue Carpet","minecraft:dampens_vibrations, minecraft:combination_step_sound_blocks, amendments:stairs_carpets, farmersdelight:mineable/knife, chipped:blue_carpet, via_romana:path_block, fabric:mineable/shears, minecraft:wool_carpets"
"Chipped","chipped:tiled_blue_ice","chipped:tiled_blue_ice","Tiled Blue Ice","ecologics:penguins_spawnable_on, artifacts:mineable/digging_claws, chipped:blue_ice, via_romana:path_block, c:mineable/hammer, minecraft:ice, minecraft:mineable/pickaxe"
"Chipped","chipped:tiled_blue_ice_column","chipped:tiled_blue_ice_column","Tiled Blue Ice Column","ecologics:penguins_spawnable_on, artifacts:mineable/digging_claws, chipped:blue_ice, via_romana:path_block, c:mineable/hammer, minecraft:ice, minecraft:mineable/pickaxe"
"Chipped","chipped:tiled_blue_stained_glass","chipped:tiled_blue_stained_glass","Tiled Blue Stained Glass","chipped:blue_stained_glass, minecraft:impermeable, via_romana:path_block"
"Chipped","chipped:tiled_blue_stained_glass_pane","chipped:tiled_blue_stained_glass_pane","Tiled Blue Stained Glass Pane","diagonalwindows:non_diagonal_windows, via_romana:path_block, chipped:blue_stained_glass_pane"
"Chipped","chipped:tiled_blue_wool","chipped:tiled_blue_wool","Tiled Blue Wool","fabric:mineable/shears, minecraft:wool, chipped:blue_wool, minecraft:occludes_vibration_signals, minecraft:dampens_vibrations, farmersdelight:mineable/knife, via_romana:path_block"
"Chipped","chipped:tiled_bone_block","chipped:tiled_bone_block","Tiled Bone Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:bone_block"
"Chipped","chipped:tiled_bordered_amethyst_block","chipped:tiled_bordered_amethyst_block","Tiled Bordered Amethyst Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:amethyst_block"
"Chipped","chipped:tiled_bordered_ancient_debris","chipped:tiled_bordered_ancient_debris","Tiled Bordered Ancient Debris","chipped:ancient_debris, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_andesite","chipped:tiled_bordered_andesite","Tiled Bordered Andesite","via_romana:path_block, chipped:andesite, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_basalt","chipped:tiled_bordered_basalt","Tiled Bordered Basalt","via_romana:path_block, chipped:basalt, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_blackstone","chipped:tiled_bordered_blackstone","Tiled Bordered Blackstone","via_romana:path_block, chipped:blackstone, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_blue_ice","chipped:tiled_bordered_blue_ice","Tiled Bordered Blue Ice","ecologics:penguins_spawnable_on, artifacts:mineable/digging_claws, chipped:blue_ice, via_romana:path_block, c:mineable/hammer, minecraft:ice, minecraft:mineable/pickaxe"
"Chipped","chipped:tiled_bordered_borderless_bricks","chipped:tiled_bordered_borderless_bricks","Tiled Bordered Borderless Bricks","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, chipped:borderless_bricks, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_bricks","chipped:tiled_bordered_bricks","Tiled Bordered Bricks","chipped:bricks, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_calcite","chipped:tiled_bordered_calcite","Tiled Bordered Calcite","chipped:calcite, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_clay","chipped:tiled_bordered_clay","Tiled Bordered Clay","via_romana:path_block, artifacts:mineable/digging_claws, minecraft:mineable/shovel, chipped:clay"
"Chipped","chipped:tiled_bordered_coal_block","chipped:tiled_bordered_coal_block","Tiled Bordered Coal Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:coal_block"
"Chipped","chipped:tiled_bordered_cobblestone","chipped:tiled_bordered_cobblestone","Tiled Bordered Cobblestone","via_romana:path_block, chipped:cobblestone, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_crying_obsidian","chipped:tiled_bordered_crying_obsidian","Tiled Bordered Crying Obsidian","minecraft:needs_diamond_tool, c:dragon_immune, via_romana:path_block, chipped:crying_obsidian, artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, minecraft:dragon_immune, c:mineable/hammer"
"Chipped","chipped:tiled_bordered_dark_prismarine","chipped:tiled_bordered_dark_prismarine","Tiled Bordered Dark Prismarine","via_romana:path_block, chipped:dark_prismarine, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_deepslate","chipped:tiled_bordered_deepslate","Tiled Bordered Deepslate","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:deepslate"
"Chipped","chipped:tiled_bordered_diorite","chipped:tiled_bordered_diorite","Tiled Bordered Diorite","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:diorite"
"Chipped","chipped:tiled_bordered_dirt","chipped:tiled_bordered_dirt","Tiled Bordered Dirt","c:plant_support/beach, minecraft:big_dripleaf_placeable, minecraft:overworld_carver_replaceables, minecraft:moss_replaceable, via_romana:path_block, minecraft:mineable/shovel, minecraft:azalea_grows_on, minecraft:sculk_replaceable, ecologics:coconut_plantable_on, c:plant_support/plains, minecraft:bamboo_plantable_on, minecraft:lush_ground_replaceable, c:grass_soil, farmersdelight:terrain, minecraft:nether_carver_replaceables, galosphere:oasis_replace, galosphere:mole_diggable_block, minecraft:sculk_replaceable_world_gen, minecraft:azalea_root_replaceable, minecraft:dead_bush_may_place_on, chipped:dirt, artifacts:mineable/digging_claws, minecraft:dirt"
"Chipped","chipped:tiled_bordered_dripstone_block","chipped:tiled_bordered_dripstone_block","Tiled Bordered Dripstone Block","via_romana:path_block, chipped:dripstone_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_end_stone","chipped:tiled_bordered_end_stone","Tiled Bordered End Stone","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:end_stone"
"Chipped","chipped:tiled_bordered_gilded_blackstone","chipped:tiled_bordered_gilded_blackstone","Tiled Bordered Gilded Blackstone","chipped:gilded_blackstone, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_granite","chipped:tiled_bordered_granite","Tiled Bordered Granite","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, chipped:granite, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_ice","chipped:tiled_bordered_ice","Tiled Bordered Ice","ecologics:penguins_spawnable_on, artifacts:mineable/digging_claws, chipped:ice, via_romana:path_block, c:mineable/hammer, minecraft:ice, minecraft:mineable/pickaxe"
"Chipped","chipped:tiled_bordered_lapis_block","chipped:tiled_bordered_lapis_block","Tiled Bordered Lapis Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, chipped:lapis_block, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_lodestone","chipped:tiled_bordered_lodestone","Tiled Bordered Lodestone","chipped:lodestone, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_magma_block","chipped:tiled_bordered_magma_block","Tiled Bordered Magma Block","chipped:magma_block, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_mossy_cobblestone","chipped:tiled_bordered_mossy_cobblestone","Tiled Bordered Mossy Cobblestone","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:mossy_cobblestone"
"Chipped","chipped:tiled_bordered_mossy_stone_bricks","chipped:tiled_bordered_mossy_stone_bricks","Tiled Bordered Mossy Stone Bricks","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:mossy_stone_bricks"
"Chipped","chipped:tiled_bordered_mud","chipped:tiled_bordered_mud","Tiled Bordered Mud","via_romana:path_block, artifacts:mineable/digging_claws, minecraft:mineable/shovel, chipped:mud"
"Chipped","chipped:tiled_bordered_mud_bricks","chipped:tiled_bordered_mud_bricks","Tiled Bordered Mud Bricks","via_romana:path_block, chipped:mud_bricks, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_nether_bricks","chipped:tiled_bordered_nether_bricks","Tiled Bordered Nether Bricks","via_romana:path_block, chipped:nether_bricks, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_netherrack","chipped:tiled_bordered_netherrack","Tiled Bordered Netherrack","minecraft:infiniburn_nether, chipped:netherrack, via_romana:path_block, artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, minecraft:infiniburn_end, minecraft:infiniburn_overworld, c:mineable/hammer"
"Chipped","chipped:tiled_bordered_obsidian","chipped:tiled_bordered_obsidian","Tiled Bordered Obsidian","chipped:obsidian, minecraft:needs_diamond_tool, c:dragon_immune, via_romana:path_block, artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, minecraft:dragon_immune, c:mineable/hammer"
"Chipped","chipped:tiled_bordered_packed_ice","chipped:tiled_bordered_packed_ice","Tiled Bordered Packed Ice","ecologics:penguins_spawnable_on, artifacts:mineable/digging_claws, via_romana:path_block, c:mineable/hammer, minecraft:ice, chipped:packed_ice, minecraft:mineable/pickaxe"
"Chipped","chipped:tiled_bordered_packed_mud","chipped:tiled_bordered_packed_mud","Tiled Bordered Packed Mud","via_romana:path_block, chipped:packed_mud, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_prismarine","chipped:tiled_bordered_prismarine","Tiled Bordered Prismarine","via_romana:path_block, chipped:prismarine, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_purpur_block","chipped:tiled_bordered_purpur_block","Tiled Bordered Purpur Block","chipped:purpur_block, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_quartz_block","chipped:tiled_bordered_quartz_block","Tiled Bordered Quartz Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:quartz_block"
"Chipped","chipped:tiled_bordered_raw_copper_block","chipped:tiled_bordered_raw_copper_block","Tiled Bordered Raw Copper Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:raw_copper_block"
"Chipped","chipped:tiled_bordered_raw_gold_block","chipped:tiled_bordered_raw_gold_block","Tiled Bordered Raw Gold Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:raw_gold_block"
"Chipped","chipped:tiled_bordered_raw_iron_block","chipped:tiled_bordered_raw_iron_block","Tiled Bordered Raw Iron Block","chipped:raw_iron_block, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_red_nether_bricks","chipped:tiled_bordered_red_nether_bricks","Tiled Bordered Red Nether Bricks","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:red_nether_bricks"
"Chipped","chipped:tiled_bordered_red_sandstone","chipped:tiled_bordered_red_sandstone","Tiled Bordered Red Sandstone","via_romana:path_block, chipped:red_sandstone, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_redstone_block","chipped:tiled_bordered_redstone_block","Tiled Bordered Redstone Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:redstone_block"
"Chipped","chipped:tiled_bordered_sandstone","chipped:tiled_bordered_sandstone","Tiled Bordered Sandstone","via_romana:path_block, chipped:sandstone, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_smooth_stone","chipped:tiled_bordered_smooth_stone","Tiled Bordered Smooth Stone","chipped:smooth_stone, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_snow_block","chipped:tiled_bordered_snow_block","Tiled Bordered Snow Block","minecraft:snow, via_romana:path_block, minecraft:mineable/shovel, ecologics:penguins_spawnable_on, chipped:snow_block, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bordered_stone","chipped:tiled_bordered_stone","Tiled Bordered Stone","via_romana:path_block, chipped:stone, c:mineable/hammer, artifacts:mineable/digging_claws, minecraft:mineable/pickaxe"
"Chipped","chipped:tiled_bordered_tuff","chipped:tiled_bordered_tuff","Tiled Bordered Tuff","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:tuff"
"Chipped","chipped:tiled_borderless_bricks","chipped:tiled_borderless_bricks","Tiled Borderless Bricks","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, chipped:borderless_bricks, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_borderless_bricks_column","chipped:tiled_borderless_bricks_column","Tiled Borderless Bricks Column","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, chipped:borderless_bricks, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bricks","chipped:tiled_bricks","Tiled Bricks","chipped:bricks, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_bricks_column","chipped:tiled_bricks_column","Tiled Bricks Column","chipped:bricks, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_brown_carpet","chipped:tiled_brown_carpet","Tiled Brown Carpet","minecraft:dampens_vibrations, minecraft:combination_step_sound_blocks, amendments:stairs_carpets, farmersdelight:mineable/knife, via_romana:path_block, fabric:mineable/shears, chipped:brown_carpet, minecraft:wool_carpets"
"Chipped","chipped:tiled_brown_stained_glass","chipped:tiled_brown_stained_glass","Tiled Brown Stained Glass","minecraft:impermeable, via_romana:path_block, chipped:brown_stained_glass"
"Chipped","chipped:tiled_brown_stained_glass_pane","chipped:tiled_brown_stained_glass_pane","Tiled Brown Stained Glass Pane","chipped:brown_stained_glass_pane, diagonalwindows:non_diagonal_windows, via_romana:path_block"
"Chipped","chipped:tiled_brown_wool","chipped:tiled_brown_wool","Tiled Brown Wool","fabric:mineable/shears, minecraft:wool, chipped:brown_wool, minecraft:occludes_vibration_signals, minecraft:dampens_vibrations, farmersdelight:mineable/knife, via_romana:path_block"
"Chipped","chipped:tiled_calcite","chipped:tiled_calcite","Tiled Calcite","chipped:calcite, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_calcite_column","chipped:tiled_calcite_column","Tiled Calcite Column","chipped:calcite, via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_cherry_door","chipped:tiled_cherry_door","Tiled Cherry Door","chipped:cherry_door, artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tiled_cherry_planks","chipped:tiled_cherry_planks","Tiled Cherry Planks","via_romana:path_block, c:grass_soil, minecraft:mineable/axe, artifacts:mineable/digging_claws, chipped:cherry_planks, minecraft:planks"
"Chipped","chipped:tiled_clay","chipped:tiled_clay","Tiled Clay","via_romana:path_block, artifacts:mineable/digging_claws, minecraft:mineable/shovel, chipped:clay"
"Chipped","chipped:tiled_clay_column","chipped:tiled_clay_column","Tiled Clay Column","via_romana:path_block, artifacts:mineable/digging_claws, minecraft:mineable/shovel, chipped:clay"
"Chipped","chipped:tiled_coal_block","chipped:tiled_coal_block","Tiled Coal Block","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:coal_block"
"Chipped","chipped:tiled_coal_block_column","chipped:tiled_coal_block_column","Tiled Coal Block Column","via_romana:path_block, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws, chipped:coal_block"
"Chipped","chipped:tiled_cobblestone","chipped:tiled_cobblestone","Tiled Cobblestone","via_romana:path_block, chipped:cobblestone, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_cobblestone_column","chipped:tiled_cobblestone_column","Tiled Cobblestone Column","via_romana:path_block, chipped:cobblestone, minecraft:mineable/pickaxe, c:mineable/hammer, artifacts:mineable/digging_claws"
"Chipped","chipped:tiled_crimson_door","chipped:tiled_crimson_door","Tiled Crimson Door","artifacts:mineable/digging_claws, minecraft:mineable/axe, minecraft:wooden_doors, minecraft:doors, chipped:crimson_door, via_romana:path_block, supplementaries:un_moveable_by_ropes"
"Chipped","chipped:tiled_crimson_planks","chipped:tiled_crimson_planks","Tiled Crimson Planks","via_romana:path_block, c:grass_soil, minecraft:mineable/axe, chipped:crimson_planks, artifacts:mineable/digging_claws, minecraft:planks"
"Chipped","chipped:tiled_crying_obsidian","chipped:tiled_crying_obsidian","Tiled Crying Obsidian","minecraft:needs_diamond_tool, c:dragon_immune, via_romana:path_block, chipped:crying_obsidian, artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, minecraft:dragon_immune, c:mineable/hammer"
"Chipped","chipped:tiled_crying_obsidian_column","chipped:tiled_crying_obsidian_column","Tiled Crying Obsidian Column","minecraft:needs_diamond_tool, c:dragon_immune, via_romana:path_block, chipped:crying_obsidian, artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, minecraft:dragon_immune, c:mineable/hammer"
"Chipped","chipped:tiled_cyan_carpet","chipped:tiled_cyan_carpet","Tiled Cyan Carpet","minecraft:dampens_vibrations, minecraft:combination_step_sound_blocks, amendments:stairs_carpets, farmersdelight:mineable/knife, via_romana:path_block, fabric:mineable/shears, minecraft:wool_carpets, chipped:cyan_carpet"
